Employee_ID,Corporate_ID,Employee_Name,Employee_Title,Employee_Suffix,Occupation,Grade_Level,Monthly_Salary_GHS,Age,Gender,Gender_Guess,Dependents,Smoker
EMP01715,CORP061,Brandon Branch,,,Fleet Manager,Mid,8500,26,Male,Male,4,No
EMP01716,CORP061,Cheryl Lane,,,Warehouse Officer,Mid,5000,53,Female,Female,1,No
EMP01717,CORP061,Laura Dawson,,MD,Warehouse Officer,Mid,5000,54,Male,Female,3,No
EMP01718,CORP061,Matthew Williams,,,Fleet Manager,Senior,12000,40,Male,Male,4,No
EMP01719,CORP061,Meghan Levy,,,Warehouse Officer,Senior,7000,49,Male,Female,1,No
EMP01720,CORP061,Steven Warner,,,Warehouse Officer,Junior,3500,34,Male,Male,3,Yes
EMP01721,CORP061,Amber Flores,,,Warehouse Officer,Mid,5000,49,Male,Female,3,No
EMP01722,CORP061,Marc Kim,,,Fleet Manager,Junior,6000,58,Male,Male,3,Yes
EMP01723,CORP061,Belinda Smith,,,Warehouse Officer,Senior,7000,56,Female,Female,1,Yes
EMP01724,CORP061,Carrie Farrell,,,Fleet Manager,Mid,8500,27,Male,Female,4,No
EMP01725,CORP061,Joseph Wiggins,,,Fleet Manager,Senior,12000,40,Female,Male,2,No
EMP01726,CORP061,Michael Richardson,,,Fleet Manager,Junior,6000,28,Male,Male,3,No
EMP01727,CORP062,Pamela Finley,,,Fleet Manager,Senior,12000,23,Male,Female,2,No
EMP01728,CORP062,Stephanie Rivera,,,Warehouse Officer,Senior,7000,57,Female,Female,1,No
EMP01729,CORP062,Julia Floyd,,,Fleet Manager,Senior,12000,50,Female,Female,2,No
EMP01730,CORP062,Stephanie King,,,Fleet Manager,Junior,6000,27,Male,Female,4,No
EMP01731,CORP062,Lisa Smith,,,Fleet Manager,Mid,8500,31,Male,Female,0,No
EMP01732,CORP062,Michael Wilson,,,Warehouse Officer,Senior,7000,30,Male,Male,0,No
EMP01733,CORP062,Catherine Galvan,,,Fleet Manager,Junior,6000,29,Female,Female,1,Yes
EMP01734,CORP062,Kristin Mccormick,,,Warehouse Officer,Mid,5000,55,Female,Female,2,Yes
EMP01735,CORP062,Cynthia Haynes,,,Warehouse Officer,Senior,7000,44,Male,Female,1,No
EMP01736,CORP062,Michael Lee,,,Fleet Manager,Senior,12000,33,Male,Male,0,Yes
EMP01737,CORP062,Jennifer Diaz,,,Fleet Manager,Mid,8500,27,Male,Female,3,Yes
EMP01738,CORP062,Brandon Aguilar,,,Fleet Manager,Junior,6000,34,Male,Male,0,Yes
EMP01739,CORP062,Keith Nelson,,,Warehouse Officer,Senior,7000,33,Male,Male,2,No
EMP01740,CORP062,Andrea Nelson,,,Warehouse Officer,Mid,5000,27,Female,Female,3,Yes
EMP01741,CORP062,Teresa Wolfe,,,Warehouse Officer,Mid,5000,51,Female,Female,2,No
EMP01742,CORP062,Michelle Gilbert,,,Fleet Manager,Mid,8500,30,Female,Female,1,Yes
EMP01743,CORP062,Scott Decker,,,Fleet Manager,Mid,8500,49,Female,Male,4,Yes
EMP01744,CORP062,Dawn Hardy,,,Fleet Manager,Mid,8500,37,Male,Female,4,Yes
EMP01745,CORP062,Teresa Farrell,,,Fleet Manager,Junior,6000,58,Female,Female,4,No
EMP01746,CORP063,Patrick Martinez,,,Warehouse Officer,Senior,7000,25,Female,Male,1,No
EMP01747,CORP063,Cameron Smith,,,Warehouse Officer,Mid,5000,54,Male,Male,4,Yes
EMP01748,CORP063,Jeffery Brady,,,Warehouse Officer,Mid,5000,47,Male,Male,2,Yes
EMP01749,CORP063,Kristopher Cannon,,,Warehouse Officer,Senior,7000,55,Female,Male,1,Yes
EMP01750,CORP063,Tammy Jones,,,Warehouse Officer,Junior,3500,51,Male,Female,2,No
EMP01751,CORP063,Brian Fischer,,,Warehouse Officer,Mid,5000,47,Male,Male,4,No
EMP01752,CORP063,Adam Gomez,,,Warehouse Officer,Mid,5000,45,Male,Male,2,No
EMP01753,CORP063,Jay Simpson,,,Fleet Manager,Junior,6000,41,Male,Male,3,No
EMP01754,CORP063,Angela Myers,,,Fleet Manager,Mid,8500,30,Female,Female,0,No
EMP01755,CORP063,Gina Armstrong,,,Fleet Manager,Junior,6000,44,Male,Female,1,No
EMP01756,CORP063,William Stone,Mr.,,Warehouse Officer,Senior,7000,53,Female,Male,4,No
EMP01757,CORP063,Ian Rose,,,Fleet Manager,Senior,12000,38,Female,Male,3,No
EMP01758,CORP063,Gary Rodriguez,,,Fleet Manager,Senior,12000,30,Female,Male,3,Yes
EMP01759,CORP063,Katherine Conley,,,Fleet Manager,Junior,6000,58,Female,Female,2,No
EMP01760,CORP063,Jessica Lane,,,Warehouse Officer,Senior,7000,42,Female,Female,3,No
EMP01761,CORP063,Lindsey Duran,,,Fleet Manager,Junior,6000,29,Female,Female,1,Yes
EMP01762,CORP063,Erika Jones,,,Fleet Manager,Junior,6000,46,Male,Female,3,No
EMP01763,CORP063,Trevor Garcia,,,Warehouse Officer,Mid,5000,35,Male,Male,3,No
EMP01764,CORP063,Lynn Jones,,,Warehouse Officer,Senior,7000,37,Male,Female,0,No
EMP01765,CORP063,Kevin Pugh,,,Fleet Manager,Senior,12000,27,Male,Male,4,Yes
EMP01766,CORP063,Melissa Hayes,,,Fleet Manager,Junior,6000,37,Male,Female,3,No
EMP01767,CORP063,Jenna Mcguire,,,Fleet Manager,Junior,6000,24,Female,Female,4,Yes
EMP01768,CORP063,William Hayes,,,Warehouse Officer,Mid,5000,40,Male,Male,0,Yes
EMP01769,CORP063,Francisco Diaz,,,Warehouse Officer,Junior,3500,48,Male,Male,3,Yes
EMP01770,CORP063,Elizabeth Hayes,,,Fleet Manager,Senior,12000,44,Male,Female,0,No
EMP01771,CORP063,Dawn Patel,,,Fleet Manager,Mid,8500,52,Female,Female,1,No
EMP01772,CORP063,Katherine Gonzalez,,,Fleet Manager,Junior,6000,51,Female,Female,0,Yes
EMP01773,CORP064,Hailey Wells,,,Insurance Officer,Senior,12000,39,Male,Female,1,No
EMP01774,CORP064,Arthur Gould,,,Insurance Officer,Senior,12000,54,Female,Male,0,Yes
EMP01775,CORP064,Steven James,,,Insurance Officer,Junior,5000,32,Male,Male,3,No
EMP01776,CORP064,Steven Meyer,,,Insurance Officer,Mid,8000,51,Male,Male,2,No
EMP01777,CORP064,Stephen Davis,,,Claims Analyst,Senior,14000,46,Male,Male,0,No
EMP01778,CORP064,Casey Dawson,,,Insurance Officer,Mid,8000,58,Female,Unknown,0,Yes
EMP01779,CORP064,Jasmine Maynard,,,Claims Analyst,Mid,9000,30,Female,Female,0,No
EMP01780,CORP064,Paul Carter,,,Claims Analyst,Mid,9000,53,Male,Male,4,No
EMP01781,CORP064,Marie Parks,,,Insurance Officer,Senior,12000,44,Male,Female,0,No
EMP01782,CORP064,Brandon Howard,,,Claims Analyst,Senior,14000,54,Male,Male,0,No
EMP01783,CORP064,Nicole Patel,,,Claims Analyst,Junior,6000,23,Male,Female,0,Yes
EMP01784,CORP064,Jason Rosales,,,Claims Analyst,Senior,14000,42,Female,Male,3,Yes
EMP01785,CORP064,Scott Russell,,,Claims Analyst,Mid,9000,36,Male,Male,4,Yes
EMP01786,CORP064,Elizabeth Harris,,,Claims Analyst,Mid,9000,55,Male,Female,3,No
EMP01787,CORP064,Patricia Fuentes,,MD,Insurance Officer,Senior,12000,52,Female,Female,1,Yes
EMP01788,CORP064,Heidi Good,,,Claims Analyst,Junior,6000,39,Female,Female,0,Yes
EMP01789,CORP064,Melinda Perry,,,Insurance Officer,Senior,12000,23,Male,Female,0,Yes
EMP01790,CORP064,Lauren King,,,Claims Analyst,Senior,14000,35,Male,Female,2,No
EMP01791,CORP064,Jacob Wright,,,Insurance Officer,Senior,12000,41,Male,Male,0,No
EMP01792,CORP064,Angela Hernandez,,,Claims Analyst,Senior,14000,58,Male,Female,0,Yes
EMP01793,CORP064,Laura Williams,,,Claims Analyst,Senior,14000,31,Male,Female,2,No
EMP01794,CORP064,Lauren Austin,,,Claims Analyst,Junior,6000,37,Male,Female,2,No
EMP01795,CORP064,Michael Chapman,,,Claims Analyst,Senior,14000,25,Male,Male,0,No
EMP01796,CORP064,Dustin Jackson,,,Claims Analyst,Senior,14000,50,Male,Male,1,No
EMP01797,CORP064,James Davis,,,Insurance Officer,Mid,8000,53,Male,Male,3,Yes
EMP01798,CORP064,Elizabeth Hanson,,,Claims Analyst,Mid,9000,24,Male,Female,1,No
EMP01799,CORP064,Courtney Vasquez,,,Insurance Officer,Junior,5000,52,Female,Female,4,No
EMP01800,CORP064,Justin Smith,,,Claims Analyst,Mid,9000,26,Female,Male,2,No
EMP01801,CORP064,Alexandra Weiss,,,Claims Analyst,Junior,6000,53,Male,Female,0,Yes
EMP01802,CORP064,Stephanie Conner,,,Insurance Officer,Junior,5000,41,Male,Female,2,Yes
EMP01803,CORP064,Jason Lawson,,,Insurance Officer,Senior,12000,51,Female,Male,3,No
EMP01804,CORP064,James Rosales,,,Insurance Officer,Mid,8000,54,Female,Male,4,Yes
EMP01805,CORP064,Christopher Myers,,,Insurance Officer,Junior,5000,57,Female,Male,0,No
EMP01806,CORP064,Melissa Nguyen,,,Insurance Officer,Mid,8000,29,Male,Female,2,Yes
EMP01807,CORP064,Raymond Spencer,,,Insurance Officer,Mid,8000,30,Male,Male,2,Yes
EMP01808,CORP064,Kristen Smith,,,Insurance Officer,Senior,12000,43,Female,Female,1,No
EMP01809,CORP064,Nicholas Evans,,,Insurance Officer,Senior,12000,58,Male,Male,0,No
EMP01810,CORP065,Michele Page,,,Claims Analyst,Mid,9000,49,Female,Female,3,Yes
EMP01811,CORP065,Jacob Gordon,,,Claims Analyst,Mid,9000,57,Female,Male,1,Yes
EMP01812,CORP065,Jade Hayes,,,Claims Analyst,Mid,9000,29,Male,Female,1,No
EMP01813,CORP065,Diane Scott,,DVM,Insurance Officer,Junior,5000,55,Male,Female,3,Yes
EMP01814,CORP065,Kelly Brown,,,Claims Analyst,Mid,9000,29,Male,Female,0,No
EMP01815,CORP065,Kim Martin,,,Claims Analyst,Mid,9000,34,Male,Female,4,No
EMP01816,CORP065,Glen Powers,,,Insurance Officer,Senior,12000,54,Male,Male,3,No
EMP01817,CORP065,Robert Mills,,,Claims Analyst,Mid,9000,49,Female,Male,4,Yes
EMP01818,CORP065,Alyssa Marshall,,,Insurance Officer,Mid,8000,40,Female,Female,2,Yes
EMP01819,CORP065,Lisa Vance,,,Claims Analyst,Mid,9000,27,Female,Female,2,No
EMP01820,CORP065,Debra Harper,,,Insurance Officer,Mid,8000,55,Female,Female,2,Yes
EMP01821,CORP065,Andrew Frazier,,,Insurance Officer,Junior,5000,51,Female,Male,3,Yes
EMP01822,CORP065,William Henry,,,Insurance Officer,Mid,8000,44,Male,Male,3,Yes
EMP01823,CORP065,Denise Hughes,,,Insurance Officer,Junior,5000,29,Male,Female,4,No
EMP01824,CORP065,Brenda Larsen,,,Insurance Officer,Junior,5000,41,Female,Female,2,No
EMP01825,CORP065,Paula Johnston,,,Insurance Officer,Senior,12000,39,Male,Female,2,No
EMP01826,CORP065,Phillip Stout,,,Insurance Officer,Mid,8000,52,Male,Male,1,Yes
EMP01827,CORP065,Tim Harris,,,Insurance Officer,Senior,12000,41,Male,Male,2,Yes
EMP01828,CORP065,Jacob Decker,,,Claims Analyst,Senior,14000,37,Male,Male,3,Yes
EMP01829,CORP065,Wendy Roberts,,,Claims Analyst,Senior,14000,40,Female,Female,4,No
EMP01830,CORP065,Joseph Reid,,,Insurance Officer,Mid,8000,40,Male,Male,1,Yes
EMP01831,CORP065,Karen Carter,,,Claims Analyst,Senior,14000,24,Male,Female,3,Yes
EMP01832,CORP065,Ian Hall,,,Insurance Officer,Senior,12000,32,Female,Male,3,No
EMP01833,CORP065,Alexandria Johnson,,,Claims Analyst,Junior,6000,42,Male,Female,0,Yes
EMP01834,CORP065,Stacy Johnson,,,Insurance Officer,Junior,5000,50,Female,Female,4,Yes
EMP01835,CORP065,Virginia Allen,,,Insurance Officer,Senior,12000,35,Male,Female,0,Yes
EMP01836,CORP065,Mark Bridges,,,Claims Analyst,Mid,9000,35,Female,Male,3,Yes
EMP01837,CORP065,Christian Murphy,,,Insurance Officer,Mid,8000,47,Male,Male,3,No
EMP01838,CORP065,Lisa Davis,,,Claims Analyst,Senior,14000,51,Female,Female,2,No
EMP01839,CORP065,Kathryn Stark,,,Claims Analyst,Junior,6000,31,Female,Female,2,No
EMP01840,CORP065,Stephanie Beck,,,Insurance Officer,Mid,8000,30,Female,Female,3,No
EMP01841,CORP065,Joseph Gilbert,,,Claims Analyst,Senior,14000,38,Male,Male,0,Yes
EMP01842,CORP065,Amanda Brown,,,Insurance Officer,Senior,12000,55,Male,Female,2,No
EMP01843,CORP065,Lori Hess,,,Insurance Officer,Senior,12000,35,Male,Female,2,Yes
EMP01844,CORP065,Alicia Hopkins,,,Insurance Officer,Senior,12000,45,Male,Female,2,No
EMP01845,CORP065,Emily White,,,Claims Analyst,Junior,6000,52,Female,Female,3,No
EMP01846,CORP066,Steven Castro,,,Insurance Officer,Junior,5000,43,Male,Male,3,No
EMP01847,CORP066,Sierra Daniel,,,Insurance Officer,Mid,8000,57,Male,Female,0,No
EMP01848,CORP066,Crystal Robinson,,,Claims Analyst,Junior,6000,54,Female,Female,3,No
EMP01849,CORP066,Richard Jensen,,,Insurance Officer,Senior,12000,23,Female,Male,3,Yes
EMP01850,CORP066,Joshua Robles,,,Claims Analyst,Junior,6000,36,Male,Male,1,Yes
EMP01851,CORP066,Sean Walker,,,Insurance Officer,Junior,5000,41,Female,Male,0,No
EMP01852,CORP066,Bridget Turner,,,Claims Analyst,Junior,6000,32,Male,Female,0,Yes
EMP01853,CORP066,Michael Cruz,,,Claims Analyst,Mid,9000,46,Male,Male,1,Yes
EMP01854,CORP066,Yolanda Hernandez,,,Insurance Officer,Junior,5000,52,Male,Female,4,Yes
EMP01855,CORP066,Jessica Hall,,,Insurance Officer,Senior,12000,48,Female,Female,3,Yes
EMP01856,CORP066,Carlos Hodges,,,Claims Analyst,Mid,9000,35,Female,Male,3,Yes
EMP01857,CORP066,Elizabeth Hill,,,Claims Analyst,Senior,14000,55,Female,Female,4,No
EMP01858,CORP066,Pamela Jordan,,,Claims Analyst,Senior,14000,34,Male,Female,0,No
EMP01859,CORP066,Shannon Hicks,,,Claims Analyst,Mid,9000,43,Female,Female,4,No
EMP01860,CORP066,Cindy Morgan,,,Insurance Officer,Junior,5000,23,Female,Female,0,Yes
EMP01861,CORP066,Wanda Scott,,,Claims Analyst,Senior,14000,37,Male,Female,3,No
EMP01862,CORP066,Timothy Gillespie,,,Claims Analyst,Mid,9000,43,Male,Male,1,No
EMP01863,CORP066,Edward Sanford,,,Claims Analyst,Senior,14000,34,Male,Male,4,No
EMP01864,CORP066,Matthew Potts,,,Claims Analyst,Junior,6000,55,Male,Male,2,Yes
EMP01865,CORP066,Brian Jimenez,,,Claims Analyst,Mid,9000,31,Female,Male,4,No
EMP01866,CORP066,Deborah Wilkins,,,Claims Analyst,Mid,9000,41,Female,Female,1,No
EMP01867,CORP066,Dennis Gutierrez,,,Insurance Officer,Mid,8000,46,Female,Male,3,Yes
EMP01868,CORP066,Todd Gutierrez,,,Claims Analyst,Junior,6000,50,Male,Male,4,No
EMP01869,CORP066,Jo Johnson,,,Insurance Officer,Mid,8000,33,Female,Unknown,0,Yes
EMP01870,CORP067,Phyllis Ryan,,,Network Engineer,Junior,7500,37,Male,Female,0,Yes
EMP01871,CORP067,Jeffery Davis,,,Software Engineer,Mid,13000,38,Female,Male,3,No
EMP01872,CORP067,Steve Scott,,,Software Engineer,Senior,19000,25,Female,Male,4,No
EMP01873,CORP067,Catherine Craig,,,Software Engineer,Junior,8500,48,Female,Female,4,Yes
EMP01874,CORP067,Joseph Rogers,,,Network Engineer,Senior,17000,52,Female,Male,2,No
EMP01875,CORP067,Adam Williams,,,Network Engineer,Mid,12000,54,Male,Male,3,Yes
EMP01876,CORP067,Terry Taylor,,,Network Engineer,Junior,7500,31,Female,Male,2,No
EMP01877,CORP067,Kathy Flores,,,Software Engineer,Mid,13000,28,Male,Female,3,Yes
EMP01878,CORP067,James Johnson,,,Software Engineer,Mid,13000,47,Female,Male,0,Yes
EMP01879,CORP067,Bradley Hudson,,,Software Engineer,Junior,8500,34,Female,Male,4,No
EMP01880,CORP067,Wendy Gonzalez,,,Network Engineer,Junior,7500,29,Female,Female,4,Yes
EMP01881,CORP067,Michelle Sanchez,,,Network Engineer,Senior,17000,26,Male,Female,0,Yes
EMP01882,CORP067,Donna Lopez,,,Network Engineer,Mid,12000,53,Female,Female,2,No
EMP01883,CORP067,Tina Jimenez,,,Network Engineer,Senior,17000,26,Male,Female,2,No
EMP01884,CORP067,Dylan Brown,,,Software Engineer,Junior,8500,54,Male,Male,4,No
EMP01885,CORP067,Sean Michael,,,Network Engineer,Senior,17000,46,Male,Male,4,Yes
EMP01886,CORP067,John Weber,,,Network Engineer,Senior,17000,24,Male,Male,3,No
EMP01887,CORP067,Eric Mendoza,,,Network Engineer,Junior,7500,53,Male,Male,2,No
EMP01888,CORP067,Lindsey Hayes,,,Software Engineer,Mid,13000,44,Male,Female,1,Yes
EMP01889,CORP067,Jesus Bryant,,,Network Engineer,Mid,12000,26,Male,Male,2,Yes
EMP01890,CORP067,Michael Silva,,,Software Engineer,Senior,19000,24,Female,Male,4,Yes
EMP01891,CORP068,Nicole Davis,,,Network Engineer,Junior,7500,27,Female,Female,2,Yes
EMP01892,CORP068,David Fletcher,,,Network Engineer,Senior,17000,34,Male,Male,1,Yes
EMP01893,CORP068,Eric Kane,,,Network Engineer,Junior,7500,35,Female,Male,2,Yes
EMP01894,CORP068,Casey Mitchell,,,Network Engineer,Senior,17000,26,Female,Unknown,3,No
EMP01895,CORP068,Christopher Chandler,,,Software Engineer,Senior,19000,49,Male,Male,2,No
EMP01896,CORP068,John Lewis,,Jr.,Software Engineer,Junior,8500,24,Female,Male,3,No
EMP01897,CORP068,Michael Bowen,,PhD,Network Engineer,Mid,12000,45,Male,Male,2,Yes
EMP01898,CORP068,Robert Ballard,,,Network Engineer,Mid,12000,41,Male,Male,4,Yes
EMP01899,CORP068,Brian Warner,,,Software Engineer,Junior,8500,55,Female,Male,4,No
EMP01900,CORP068,Fernando Jenkins,,,Network Engineer,Mid,12000,29,Male,Male,3,No
EMP01901,CORP068,Deborah Webb,,,Software Engineer,Junior,8500,24,Female,Female,0,Yes
EMP01902,CORP068,Michael Woodard,,,Network Engineer,Senior,17000,38,Female,Male,1,No
EMP01903,CORP068,Justin Nguyen,,,Network Engineer,Mid,12000,26,Male,Male,1,No
EMP01904,CORP068,Christopher Moore,,,Network Engineer,Senior,17000,50,Male,Male,1,No
EMP01905,CORP068,Maria Gonzales,,,Network Engineer,Mid,12000,34,Female,Female,3,Yes
EMP01906,CORP068,Heather Saunders,,,Network Engineer,Junior,7500,41,Male,Female,2,No
EMP01907,CORP068,Emily Fitzgerald,,,Network Engineer,Senior,17000,26,Male,Female,1,No
EMP01908,CORP068,Michael Harrison,,,Software Engineer,Junior,8500,45,Male,Male,1,No
EMP01909,CORP068,Scott Evans,,,Network Engineer,Mid,12000,53,Female,Male,4,No
EMP01910,CORP068,Emily Curry,,,Network Engineer,Senior,17000,34,Male,Female,3,Yes
EMP01911,CORP068,Thomas Velazquez,,,Network Engineer,Junior,7500,37,Female,Male,1,No
EMP01912,CORP068,Amber Anderson,,,Software Engineer,Mid,13000,39,Female,Female,3,No
EMP01913,CORP068,Audrey Salas,,,Network Engineer,Mid,12000,51,Female,Female,1,No
EMP01914,CORP068,Robert Edwards,,,Network Engineer,Junior,7500,26,Male,Male,2,Yes
EMP01915,CORP069,Sheila Sanchez,,,Software Engineer,Junior,8500,52,Male,Female,1,Yes
EMP01916,CORP069,Crystal Reynolds,,,Software Engineer,Mid,13000,53,Female,Female,0,No
EMP01917,CORP069,Jeffery Mitchell,,,Network Engineer,Mid,12000,44,Male,Male,3,No
EMP01918,CORP069,Vicki Jenkins,,,Network Engineer,Mid,12000,27,Male,Female,4,Yes
EMP01919,CORP069,Sharon Cantu,,,Network Engineer,Junior,7500,28,Male,Female,2,Yes
EMP01920,CORP069,Stephen Juarez,,,Software Engineer,Junior,8500,50,Female,Male,1,Yes
EMP01921,CORP069,Jennifer James,,,Software Engineer,Mid,13000,54,Female,Female,3,No
EMP01922,CORP069,Mary Adams,,,Software Engineer,Junior,8500,52,Female,Female,1,Yes
EMP01923,CORP069,Kathryn Zimmerman,,,Software Engineer,Mid,13000,40,Female,Female,1,Yes
EMP01924,CORP069,Stephanie Jones,,,Network Engineer,Junior,7500,28,Male,Female,3,Yes
EMP01925,CORP069,William Parker,,,Software Engineer,Junior,8500,34,Male,Male,2,No
EMP01926,CORP069,Kyle Hansen,,,Network Engineer,Senior,17000,25,Female,Female,1,No
EMP01927,CORP069,Lauren Rios,,,Network Engineer,Senior,17000,48,Male,Female,0,No
EMP01928,CORP069,Kendra Reed,,,Software Engineer,Junior,8500,53,Female,Female,0,No
EMP01929,CORP069,Matthew Hill,,,Software Engineer,Junior,8500,47,Male,Male,4,Yes
EMP01930,CORP069,Willie Sharp,,,Network Engineer,Mid,12000,49,Male,Male,2,No
EMP01931,CORP069,Leah Zuniga,,,Software Engineer,Senior,19000,24,Female,Female,4,Yes
EMP01932,CORP069,Tammie Jennings,,,Network Engineer,Junior,7500,36,Male,Female,3,Yes
EMP01933,CORP069,Tony Rasmussen,,,Software Engineer,Mid,13000,56,Male,Male,1,No
EMP01934,CORP069,Angela Cruz,,,Network Engineer,Mid,12000,50,Male,Female,0,Yes
EMP01935,CORP069,Samantha Davila,,,Software Engineer,Junior,8500,37,Female,Female,0,Yes
EMP01936,CORP069,Sarah Reed,,,Software Engineer,Junior,8500,45,Male,Female,2,Yes
EMP01937,CORP069,Suzanne Martin,,,Network Engineer,Senior,17000,57,Female,Female,1,No
EMP01938,CORP069,Manuel Smith,,,Software Engineer,Mid,13000,31,Male,Male,3,No
EMP01939,CORP069,Ashley Price,,,Software Engineer,Junior,8500,51,Female,Female,1,No
EMP01940,CORP069,Brian Owens,,,Network Engineer,Junior,7500,48,Female,Male,3,Yes
EMP01941,CORP069,Aaron Simon,,,Software Engineer,Mid,13000,48,Female,Male,1,No
EMP01942,CORP069,Christopher Donovan,,,Network Engineer,Senior,17000,30,Female,Male,1,No
EMP01943,CORP069,David Johnson,,,Network Engineer,Junior,7500,27,Female,Male,4,Yes
EMP01944,CORP069,Zachary Shaw,,,Software Engineer,Senior,19000,45,Male,Male,4,Yes
EMP01945,CORP069,Jodi Wade,,,Network Engineer,Mid,12000,54,Male,Female,3,No
EMP01946,CORP069,Joseph Dean,,,Software Engineer,Junior,8500,37,Male,Male,0,No
EMP01947,CORP069,Jasmine Garcia,,,Network Engineer,Junior,7500,30,Male,Female,4,Yes
EMP01948,CORP069,Tiffany Carroll,,,Software Engineer,Mid,13000,38,Male,Female,3,No
EMP01949,CORP069,Robert Ochoa,,,Network Engineer,Junior,7500,34,Female,Male,0,No
EMP01950,CORP069,Rebecca Griffin,,,Software Engineer,Junior,8500,25,Male,Female,0,No
EMP01951,CORP070,James Hughes,,,Software Engineer,Mid,13000,57,Female,Male,0,Yes
EMP01952,CORP070,Carla Oliver,,,Software Engineer,Mid,13000,44,Female,Female,4,No
EMP01953,CORP070,Carol Stephens,,,Network Engineer,Junior,7500,36,Female,Female,2,No
EMP01954,CORP070,Darrell Johnson,,,Network Engineer,Senior,17000,23,Female,Male,3,Yes
EMP01955,CORP070,Samantha Dunn,,,Software Engineer,Senior,19000,42,Female,Female,4,No
EMP01956,CORP070,Jessica Hill,,,Network Engineer,Mid,12000,53,Female,Female,4,No
EMP01957,CORP070,Joshua Gibson,,,Network Engineer,Mid,12000,25,Male,Male,1,No
EMP01958,CORP070,Michelle Daniels,,,Software Engineer,Junior,8500,28,Male,Female,0,Yes
EMP01959,CORP070,Teresa Hooper,,,Network Engineer,Junior,7500,42,Female,Female,0,Yes
EMP01960,CORP070,Jimmy Butler,,,Software Engineer,Senior,19000,39,Male,Male,1,Yes
EMP01961,CORP070,Anna Barrett,,,Software Engineer,Junior,8500,39,Male,Female,1,No
EMP01962,CORP070,Leah Jones,,,Software Engineer,Mid,13000,34,Male,Female,3,No
EMP01963,CORP070,James Underwood,,,Network Engineer,Junior,7500,53,Female,Male,1,Yes
EMP01964,CORP070,Daniel Walters,,,Software Engineer,Mid,13000,47,Male,Male,1,Yes
EMP01965,CORP070,Teresa Henderson,,,Network Engineer,Mid,12000,33,Male,Female,2,No
EMP01966,CORP070,Michael Hall,,,Network Engineer,Senior,17000,42,Female,Male,4,Yes
EMP01967,CORP070,Elizabeth Gomez,,,Network Engineer,Junior,7500,39,Male,Female,0,No
EMP01968,CORP070,Ryan Juarez,,,Network Engineer,Junior,7500,23,Female,Male,4,Yes
EMP01969,CORP070,Michael Crane,,,Network Engineer,Mid,12000,40,Female,Male,0,Yes
EMP01970,CORP070,Megan Jones,,,Software Engineer,Mid,13000,53,Male,Female,4,No
EMP01971,CORP070,Teresa Lopez,,,Software Engineer,Senior,19000,53,Male,Female,3,Yes
EMP01972,CORP070,Daniel Ross,Mr.,,Network Engineer,Mid,12000,37,Female,Male,0,Yes
EMP01973,CORP070,Roy Smith,,,Network Engineer,Senior,17000,33,Male,Male,0,Yes
EMP01974,CORP070,James Mendoza,,,Network Engineer,Mid,12000,45,Female,Male,1,No
